"Year","SampleWindow","Date","Site","WetlandID","Species","Egg","Larvae","JuveAdult","Call","Notes","Total","Month"
"2021","January","1/8/2021","ARWMA","32","Ambystoma tigrinum",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris ornata",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Rana sphenocephala",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Ambystoma tigrinum",12,7,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Pseudacris ornata",1,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Rana sphenocephala",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","30","Ambystoma tigrinum",1,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Pseudacris ocularis",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Pseudacris ornata",13,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Ambystoma tigrinum",2,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Pseudacris crucifer",0,0,0,"3","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Pseudacris ocularis",0,0,0,"2","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Rana sphenocephala",1,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","31","Ambystoma tigrinum",8,0,0,"0","na",NA,1
"2021","January","1/8/2021","ARWMA","41","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","41","Pseudacris crucifer",0,0,0,"1","na",NA,1
"2021","January","1/8/2021","ARWMA","29","Ambystoma tigrinum",0,4,0,"0","na",NA,1
"2021","January","1/9/2021","TWMA","4","Rana sphenocephala",0,2,0,"0","na",NA,1
"2021","January","1/9/2021","TWMA","4","Rana sphenocephala",0,3,0,"0","na",NA,1
"2021","July","7/13/2021","ARWMA","43","Acris crepitans",0,0,0,"3","na",NA,7
"2021","July","7/13/2021","ARWMA","43","Hyla gratiosa",0,3,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","43","Rana catesbeiana",0,0,0,"1","na",NA,7
"2021","July","7/13/2021","ARWMA","43","Acris crepitans",0,0,0,"3","na",NA,7
"2021","July","7/13/2021","ARWMA","43","Hyla gratiosa",0,6,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","43","Rana catesbeiana",0,0,0,"1","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Acris gryllus",0,6,0,"1","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Hyla gratiosa",0,18,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Rana sphenocephala",0,2,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Acris gryllus",0,8,0,"1","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Hyla gratiosa",0,13,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","31","Rana sphenocephala",0,5,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","30","Pseudacris ocularis",0,4,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","30","Pseudacris ocularis",0,5,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","32","Hyla femoralis",0,32,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","32","Hyla gratiosa",0,1,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","32","Acris crepitans",0,2,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","32","Hyla femoralis",0,38,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","32","Hyla gratiosa",0,4,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Hyla femoralis",0,29,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Rana clamitans",0,0,0,"2","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Rana sphenocephala",0,1,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Hyla femoralis",0,54,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Pseudacris ocularis",0,3,0,"0","na",NA,7
"2021","July","7/13/2021","ARWMA","42","Rana sphenocephala",0,4,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Hyla femoralis",0,10,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Hyla gratiosa",0,12,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Rana catesbeiana",0,0,0,"1","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Acris gryllus",0,5,1,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Hyla cinerea",0,1,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Hyla femoralis",0,13,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","34","Hyla gratiosa",0,3,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","20","Hyla femoralis",0,2,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","20","Hyla gratiosa",0,6,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","20","Hyla gratiosa",0,5,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","29","Acris gryllus",0,5,3,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","29","Hyla femoralis",0,8,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","29","Hyla femoralis",0,10,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","29","Hyla gratiosa",0,8,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","29","Pseudacris ocularis",0,8,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Acris gryllus",0,4,3,"3","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Hyla femoralis",0,56,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Rana catesbeiana",0,0,0,"2","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Acris crepitans",0,0,0,"1","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Hyla femoralis",0,222,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Pseudacris ocularis",0,8,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","8","Rana catesbeiana",0,0,0,"3","na",NA,7
"2021","July","7/14/2021","ARWMA","3","Acris gryllus",0,3,0,"0","na",NA,7
"2021","July","7/14/2021","ARWMA","3","Rana sphenocephala",0,6,0,"0","na",NA,7
"2021","July ","7/14/2021","ARWMA","15","Acris gryllus",0,4,0,"2","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Hyla femoralis",0,1,0,"0","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Hyla gratiosa",0,1,0,"0","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Rana catesbeiana",0,0,0,"1","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Acris gryllus",0,0,0,"2","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Hyla femoralis",0,1,0,"0","na",NA,NA
"2021","July ","7/14/2021","ARWMA","15","Rana sphenocephala",0,1,0,"0","na",NA,NA
"2021","July ","7/14/2021","ARWMA","10","Rana catesbeiana",0,0,0,"2","na",NA,NA
"2021","July ","7/14/2021","ARWMA","10","Acris gryllus",0,2,0,"1","na",NA,NA
"2021","July ","7/14/2021","ARWMA","18","Notophthalmus viridescens",0,2,0,"1","na",NA,NA
"2021","July ","7/14/2021","ARWMA","18","Notophthalmus viridescens",0,1,0,"0","na",NA,NA
"2021","March","3/12/2021","ARWMA","20","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ornata",0,24,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Rana sphenocephala",0,9,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ornata",0,28,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Rana sphenocephala",0,17,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Pseudacris ornata",0,11,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","20","Rana sphenocephala",0,4,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Pseudacris ornata",0,19,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Rana sphenocephala",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Pseudacris ornata",0,4,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","8","Rana sphenocephala",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ornata",0,8,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana sphenocephala",0,55,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Eurycea quadridigitata",0,0,4,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Notophthalmus perstriatus",0,0,6,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ornata",0,15,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana sphenocephala",0,43,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Notophthalmus perstriatus",0,0,6,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Pseudacris ornata",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Rana sphenocephala",0,46,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","18","Notophthalmus perstriatus",0,0,1,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Pseudacris ornata",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Rana sphenocephala",0,3,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","15","Rana sphenocephala",0,8,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Pseudacris ornata",0,32,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Rana sphenocephala",0,9,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Acris crepitans",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Pseudacris ornata",0,22,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","10","Rana sphenocephala",0,17,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Pseudacris ornata",0,6,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Rana sphenocephala",0,16,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Pseudacris ornata",0,15,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","3","Rana sphenocephala",0,43,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Acris crepitans",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Pseudacris ornata",0,6,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Rana sphenocephala",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Notophthalmus viridescens",0,0,1,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Pseudacris ornata",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Acris gryllus",0,0,4,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Eurycea quadridigitata",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Acris gryllus",0,0,2,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","29","Eurycea quadridigitata",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","23","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","23","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","23","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","23","Rana sphenocephala",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Acris gryllus",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Scaphiopus holbrookii",0,100,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Pseudacris ornata",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","43","Scaphiopus holbrookii",0,100,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Hyla chrysoscelis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Rana sphenocephala",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Hyla chrysoscelis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Rana sphenocephala",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","41","Scaphiopus holbrookii",0,1000,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Acris gryllus",0,0,1,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Rana clamitans",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Rana sphenocephala",0,14,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Pseudacris ornata",0,3,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","42","Rana sphenocephala",0,13,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Anaxyrus terrestris",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris nigrita",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris ornata",0,11,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Rana sphenocephala",1,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Ambystoma tigrinum",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Anaxyrus quercicus",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Acris gryllus",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris nigrita",0,3,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris ocularis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Pseudacris ornata",0,27,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Rana sphenocephala",1,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","32","Ambystoma tigrinum",0,6,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Pseudacris ocularis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Pseudacris ornata",0,35,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Rana sphenocephala",1,0,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Ambystoma tigrinum",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Acris gryllus",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Hyla femoralis",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Pseudacris ornata",0,63,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","31","Rana catesbeiana",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Acris gryllus",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Pseudacris ocularis",0,4,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Rana sphenocephala",0,1,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Acris gryllus",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","30","Pseudacris ornata",0,6,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Acris gryllus",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Hyla femoralis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris crucifer",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris nigrita",0,2,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris ornata",0,20,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Rana sphenocephala",0,11,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Acris gryllus",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Hyla femoralis",0,0,0,"2","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris crucifer",0,0,0,"1","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris ocularis",0,0,0,"3","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Pseudacris ornata",0,17,0,"0","na",NA,3
"2021","March","3/12/2021","ARWMA","34","Rana sphenocephala",0,8,0,"2","na",NA,3
"2021","March","3/13/2021","TWMA","2","Acris gryllus",0,0,9,"0","na",NA,3
"2021","March","3/13/2021","TWMA","2","Acris gryllus",0,0,13,"0","na",NA,3
"2021","March","3/13/2021","TWMA","2","Rana clamitans",0,0,1,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Acris gryllus",0,0,20,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Pseudacris ornata",0,1,0,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Rana sphenocephala",0,23,0,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Acris gryllus",0,0,31,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Pseudacris ornata",0,1,0,"0","na",NA,3
"2021","March","3/13/2021","TWMA","4","Rana sphenocephala",0,9,0,"0","na",NA,3
"2021","May","5/18/2021","ARWMA","41","Acris gryllus",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","41","Rana sphenocephala",0,2,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","41","Acris gryllus",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","41","Rana clamitans",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","41","Rana sphenocephala",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Hyla femoralis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Pseudacris ocularis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Rana catesbeiana",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Rana sphenocephala",0,8,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Hyla femoralis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Rana catesbeiana",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Rana clamitans",0,5,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","42","Rana sphenocephala",0,13,0,"0","~10 metamorphs seen when entering wetland",NA,5
"2021","May","5/18/2021","ARWMA","43","Acris gryllus",0,1,1,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla cinerea",0,0,0,"3","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla femoralis",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla gratiosa",0,3,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Gastrophryne carolinensis",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana catesbeiana",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana clamitans",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla cinerea",0,0,0,"3","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla femoralis",0,7,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Hyla gratiosa",0,5,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Pseudacris crucifer",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Pseudacris ornata",0,7,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Gastrophryne carolinensis",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana catesbeiana",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana clamitans",0,0,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","43","Rana sphenocephala",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Acris gryllus",0,0,0,"2","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Hyla femoralis",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Hyla gratiosa",0,1,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Rana clamitans",0,1,0,"1","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Rana sphenocephala",0,2,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Hyla femoralis",0,4,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Hyla gratiosa",0,7,0,"0","na",NA,5
"2021","May","5/18/2021","ARWMA","34","Rana catesbeiana",0,0,1,"0","metamoprh with tail",NA,5
